;id;player;player_team;s1;opponent;s2;rating2.0;map;date;event_type;event_tier
42822;7873;dephh;Complexity;16;Bad News Bears;2;0.94;inf;2019-09-05;online;B
42823;7873;dephh;Complexity;22;Envy;25;1.35;mrg;2019-03-23;online;B
42824;7873;dephh;Complexity;10;Envy;16;1.07;cch;2019-03-23;online;B
42825;7873;dephh;Complexity;19;Envy;16;1.26;inf;2019-03-23;online;B
42826;7873;dephh;Complexity;8;FURIA;16;1.29;ovp;2019-03-23;online;B
42827;7873;dephh;Complexity;13;FURIA;16;1.18;nuke;2019-03-23;online;B
42828;7873;dephh;Complexity;16;Singularity;10;1.08;ovp;2019-03-22;online;B
42829;7873;dephh;Complexity;16;Singularity;9;1.05;cch;2019-03-22;online;B
42830;7873;dephh;Complexity;13;Singularity;16;1.24;inf;2019-03-22;online;B
42831;7873;dephh;Complexity;11;FURIA;16;0.98;nuke;2019-03-20;online;B
42832;7873;dephh;Complexity;16;FURIA;9;1.01;mrg;2019-03-20;online;B
42833;7873;dephh;Complexity;7;FURIA;16;0.78;inf;2019-03-20;online;B
42834;7873;dephh;Complexity;16;Bad News Bears;11;1.18;mrg;2019-03-19;online;B
42835;7873;dephh;Complexity;16;Bad News Bears;11;1.79;cch;2019-03-19;online;B
42836;7873;dephh;Complexity;20;Rogue;22;1.16;inf;2019-03-14;online;B
42837;7873;dephh;Complexity;13;Rogue;16;0.81;ovp;2019-03-14;online;B
42838;7873;dephh;Complexity;16;Rogue;11;1.49;nuke;2019-03-14;online;B
42839;7873;dephh;Complexity;16;NRG;5;1.09;mrg;2019-03-13;online;B
42840;7873;dephh;Complexity;16;NRG;11;1.55;nuke;2019-03-13;online;B
42841;7873;dephh;Complexity;16;eUnited;6;1.52;ovp;2019-12-03;online;B
42842;7873;dephh;Complexity;16;eUnited;14;1.07;inf;2019-12-03;online;B
42843;7873;dephh;Complexity;11;eUnited;16;0.94;nuke;2019-12-03;online;B
42844;7873;dephh;Complexity;13;Luminosity;16;0.66;ovp;2019-07-02;online;B
42845;7873;dephh;Complexity;16;Luminosity;14;1.08;cch;2019-07-02;online;B
42846;7873;dephh;Complexity;9;Luminosity;16;1.16;mrg;2019-07-02;online;B
42847;7873;dephh;Complexity;10;Swole Patrol;16;0.93;d2;2019-07-02;online;B
42848;7873;dephh;Complexity;13;Swole Patrol;16;0.76;inf;2019-07-02;online;B
42849;7873;dephh;Complexity;16;Swole Patrol;14;0.94;cch;2019-07-02;online;B
42850;7873;dephh;Complexity;16;Win Scrims Not Matches;14;1.37;ovp;2019-06-02;online;B
42851;7873;dephh;Complexity;8;Win Scrims Not Matches;16;0.71;trn;2019-06-02;online;B
42852;7873;dephh;Complexity;16;Win Scrims Not Matches;5;1.24;d2;2019-06-02;online;B
42853;8764;zewsy;Chiefs;16;AVANT;13;0.95;mrg;2019-11-18;online;B
42854;8764;zewsy;Chiefs;16;AVANT;13;0.85;nuke;2019-11-18;online;B
42855;8764;zewsy;Chiefs;8;AVANT;16;0.93;d2;2019-11-18;online;B
42856;8764;zewsy;Chiefs;12;ORDER;16;1.31;inf;2019-11-17;online;B
42857;8764;zewsy;Chiefs;3;ORDER;16;0.88;nuke;2019-11-17;online;B
42858;8764;zewsy;Chiefs;11;Grayhound;16;0.82;d2;2019-11-16;online;B
42859;8764;zewsy;Chiefs;4;Grayhound;16;0.62;nuke;2019-11-16;online;B
42860;8764;zewsy;Chiefs;11;ORDER;16;0.85;mrg;2019-09-11;online;B
42861;8764;zewsy;Chiefs;19;ORDER;17;0.92;d2;2019-09-11;online;B
42862;8764;zewsy;Chiefs;5;ORDER;16;0.82;inf;2019-09-11;online;B
42863;8764;zewsy;Chiefs;8;ORDER;16;0.63;nuke;2019-09-11;online;B
42864;8764;zewsy;Chiefs;16;Genuine;13;1.15;d2;2019-07-11;online;B
42865;8764;zewsy;Chiefs;16;Genuine;13;1.07;nuke;2019-07-11;online;B
42866;8764;zewsy;Chiefs;16;ORDER;3;1.72;nuke;2019-06-11;online;B
42867;8764;zewsy;Chiefs;16;ORDER;1;2.25;mrg;2019-06-11;online;B
42868;8764;zewsy;Chiefs;16;PC419;14;1.16;mrg;2019-06-11;online;B
42869;8764;zewsy;Chiefs;16;PC419;8;0.71;d2;2019-06-11;online;B
42870;8764;zewsy;Chiefs;16;ZOOWEEMAMA;6;1.6;inf;2019-04-11;online;B
42871;8764;zewsy;Chiefs;16;Buckets;9;0.79;mrg;2019-10-30;online;B
42872;8764;zewsy;Chiefs;16;Ground Zero;5;1.5;vtg;2019-10-24;online;B
42873;8764;zewsy;Chiefs;16;madlikewizards;10;1.75;mrg;2019-10-24;online;B
42874;8764;zewsy;Chiefs;16;MC;11;1.0;nuke;2019-10-24;online;B
42875;8764;zewsy;Chiefs;13;ORDER;16;0.64;d2;2019-10-13;online;B
42876;8764;zewsy;Chiefs;16;ORDER;12;1.16;nuke;2019-10-13;online;B
42877;8764;zewsy;Chiefs;7;ORDER;16;0.73;vtg;2019-10-13;online;B
42878;8764;zewsy;Chiefs;16;Paradox;7;1.43;d2;2019-12-10;online;B
42879;8764;zewsy;Chiefs;16;Paradox;7;1.27;nuke;2019-12-10;online;B
42880;8764;zewsy;Chiefs;16;really weird;6;1.01;nuke;2019-11-10;online;B
42881;8764;zewsy;Chiefs;16;really weird;13;0.82;vtg;2019-11-10;online;B
42882;8764;zewsy;Chiefs;16;Bizarre;5;1.16;nuke;2019-10-10;online;B
42883;8764;zewsy;Chiefs;16;Paradox;2;1.21;nuke;2019-08-10;online;B
42884;8764;zewsy;Chiefs;16;ORDER;12;1.6;d2;2019-03-10;online;B
42885;8764;zewsy;Chiefs;16;Recursive;11;1.46;d2;2019-03-10;online;B
42886;8764;zewsy;Chiefs;16;Jade;14;1.3;trn;2019-02-10;online;B
42887;8764;zewsy;Chiefs;11;Genuine;16;0.6;trn;2019-09-25;online;B
42888;8764;zewsy;Chiefs;16;PC419;8;1.52;d2;2019-09-25;online;B
42889;8764;zewsy;Chiefs;16;SYF;5;1.31;trn;2019-09-23;online;B
42890;8764;zewsy;Chiefs;16;FURY;13;1.02;d2;2019-09-23;online;B
42891;8764;zewsy;Chiefs;16;Dippers;5;1.21;mrg;2019-09-09;online;B
42892;8764;zewsy;Chiefs;16;ORDER;14;0.72;mrg;2019-07-25;online;B
42893;8764;zewsy;Chiefs;16;ORDER;11;1.11;trn;2019-07-25;online;B
42894;8764;zewsy;Chiefs;16;ORDER;19;0.78;inf;2019-07-25;online;B
42895;8764;zewsy;Chiefs;16;ORDER;11;1.19;inf;2019-07-23;online;B
42896;8764;zewsy;Chiefs;16;ORDER;10;0.9;trn;2019-07-23;online;B
42897;8764;zewsy;Chiefs;16;Genuine;6;1.08;inf;2019-11-07;online;B
42898;8764;zewsy;Chiefs;19;Genuine;16;1.0;nuke;2019-11-07;online;B
42899;8764;zewsy;Chiefs;16;Ground Zero;3;1.04;d2;2019-09-07;online;B
42900;8764;zewsy;Chiefs;16;Ground Zero;9;1.4;trn;2019-09-07;online;B
42901;8764;zewsy;Chiefs;11;Ground Zero;16;0.7;inf;2019-09-07;online;B
42902;8764;zewsy;Chiefs;16;ORDER;9;1.26;nuke;2019-06-13;online;B
42903;8764;zewsy;Chiefs;16;ORDER;10;1.02;inf;2019-06-13;online;B
42904;8764;zewsy;Chiefs;4;ORDER;16;0.97;trn;2019-06-13;online;B
42905;8764;zewsy;Chiefs;16;Ground Zero;14;1.71;ovp;2019-12-06;online;B
42906;8764;zewsy;Chiefs;25;Ground Zero;23;0.79;nuke;2019-12-06;online;B
42907;8764;zewsy;Chiefs;16;Paradox;9;1.65;d2;2019-10-06;online;B
42908;8764;zewsy;Chiefs;16;Paradox;8;1.32;mrg;2019-10-06;online;B
42909;8764;zewsy;Chiefs;16;Rooster;5;1.6;ovp;2019-06-06;online;B
42910;8764;zewsy;Chiefs;16;rewound;9;1.22;trn;2019-05-06;online;B
42911;8764;zewsy;Chiefs;16;DINQ;5;1.18;d2;2019-05-06;online;B
42912;8764;zewsy;Chiefs;16;Justice;3;1.25;ovp;2019-04-06;online;B
42913;8764;zewsy;Chiefs;16;Genuine;6;1.19;mrg;2019-03-06;online;B
42914;8764;zewsy;Chiefs;16;Downfall;5;1.08;nuke;2019-03-06;online;B
42915;8764;zewsy;Chiefs;16;Jade;4;1.64;inf;2019-05-30;online;B
42916;8764;zewsy;Chiefs;16;ex-Athletico;8;0.86;trn;2019-05-29;online;B
42917;8764;zewsy;Chiefs;16;SYF;13;1.2;inf;2019-05-27;online;B
42918;8764;zewsy;Chiefs;6;Grayhound;16;0.69;ovp;2019-05-22;online;B
42919;8764;zewsy;Chiefs;17;Grayhound;19;1.0;d2;2019-05-22;online;B
42920;8764;zewsy;Chiefs;16;ORDER;12;0.7;nuke;2019-05-21;online;B
42921;8764;zewsy;Chiefs;11;ORDER;16;0.77;inf;2019-05-21;online;B
42922;8764;zewsy;Chiefs;16;ORDER;6;1.36;ovp;2019-05-21;online;B
42923;8764;zewsy;Chiefs;16;Paradox;4;1.29;d2;2019-05-20;online;B
42924;8764;zewsy;Chiefs;16;Fanta;5;1.44;mrg;2019-05-17;online;B
42925;8764;zewsy;Chiefs;5;Grayhound;16;0.6;nuke;2019-05-16;online;B
42926;8764;zewsy;Chiefs;16;R!OT;5;1.83;d2;2019-09-05;online;B
42927;8764;zewsy;Chiefs;16;Ground Zero;13;1.52;mrg;2019-09-05;online;B
42928;8764;zewsy;Chiefs;11;ORDER;16;0.79;nuke;2019-08-05;online;B
42929;8764;zewsy;Chiefs;8;Grayhound;16;0.63;ovp;2019-04-24;online;B
42930;8764;zewsy;Chiefs;11;Grayhound;16;0.79;mrg;2019-04-24;online;B
42931;8764;zewsy;Chiefs;16;Ground Zero;8;1.05;nuke;2019-04-23;online;B
42932;8764;zewsy;Chiefs;16;Ground Zero;8;1.41;d2;2019-04-23;online;B
42933;8764;zewsy;Chiefs;16;AVANT;10;1.36;nuke;2019-04-22;online;B
42934;8764;zewsy;Chiefs;16;AVANT;13;1.09;trn;2019-04-22;online;B
42935;8764;zewsy;Chiefs;16;Breakaway;5;1.23;mrg;2019-04-18;online;B
42936;8764;zewsy;Chiefs;16;Breakaway;5;1.43;trn;2019-04-18;online;B
42937;8764;zewsy;Chiefs;16;Breakaway;10;1.21;inf;2019-04-18;online;B
42938;8764;zewsy;Chiefs;16;Athletico;12;1.22;nuke;2019-04-17;online;B
42939;8764;zewsy;Chiefs;16;Athletico;14;1.02;d2;2019-04-17;online;B
42940;8764;zewsy;Chiefs;16;Athletico;19;0.98;mrg;2019-04-17;online;B
42941;8764;zewsy;Chiefs;14;ORDER;16;0.99;nuke;2019-04-14;online;B
42942;8764;zewsy;Chiefs;16;ORDER;11;1.26;inf;2019-04-14;online;B
42943;8764;zewsy;Chiefs;14;ORDER;16;1.03;ovp;2019-04-14;online;B
42944;8764;zewsy;Chiefs;16;Breakaway;4;1.7;d2;2019-04-13;online;B
42945;8764;zewsy;Chiefs;16;Breakaway;1;1.77;mrg;2019-04-13;online;B
42946;8764;zewsy;Chiefs;16;AVANT;7;0.94;d2;2019-04-13;online;B
42947;8764;zewsy;Chiefs;16;AVANT;10;1.5;inf;2019-04-13;online;B
42948;8764;zewsy;Chiefs;10;ORDER;16;0.92;mrg;2019-12-04;online;B
42949;8764;zewsy;Chiefs;16;ORDER;12;1.33;nuke;2019-12-04;online;B
42950;8764;zewsy;Chiefs;12;ORDER;16;1.1;trn;2019-12-04;online;B
42951;8764;zewsy;Chiefs;16;ORDER;1;1.87;nuke;2019-11-04;online;B
42952;8764;zewsy;Chiefs;19;ORDER;17;0.94;ovp;2019-11-04;online;B
42953;8764;zewsy;Chiefs;16;Breakaway;7;1.26;trn;2019-04-04;online;B
42954;8764;zewsy;Chiefs;16;Breakaway;2;1.06;d2;2019-04-04;online;B
42955;8764;zewsy;Chiefs;16;Fighting 4 Freedom;8;1.23;trn;2019-03-28;online;B
42956;8764;zewsy;Chiefs;16;Fighting 4 Freedom;6;1.25;inf;2019-03-28;online;B
42957;8764;zewsy;Chiefs;10;Grayhound;16;1.06;ovp;2019-03-26;online;B
42958;8764;zewsy;Chiefs;5;Grayhound;16;0.55;d2;2019-03-26;online;B
42959;8764;zewsy;Chiefs;16;Ground Zero;6;1.11;ovp;2019-03-24;online;B
42960;8764;zewsy;Chiefs;16;Ground Zero;13;1.14;nuke;2019-03-24;online;B
42961;8764;zewsy;Chiefs;16;Paradox;5;1.54;ovp;2019-03-22;online;B
42962;8764;zewsy;Chiefs;19;Paradox;17;1.13;mrg;2019-03-22;online;B
42963;8764;zewsy;Chiefs;16;Surge;3;1.3;trn;2019-03-20;online;B
42964;8764;zewsy;Chiefs;13;Surge;16;0.75;d2;2019-03-20;online;B
42965;8764;zewsy;Chiefs;16;Surge;9;0.93;ovp;2019-03-20;online;B
42966;8764;zewsy;Chiefs;4;Grayhound;16;0.57;inf;2019-07-03;online;B
42967;8764;zewsy;Chiefs;16;PC419;2;1.42;inf;2019-07-03;online;B
42968;8764;zewsy;Chiefs;16;Genuine;3;1.63;inf;2019-07-03;online;B
42969;8764;zewsy;Chiefs;16;Breakaway;4;1.71;ovp;2019-07-03;online;B
42970;8764;zewsy;Chiefs;16;Caladrius;1;1.24;nuke;2019-06-03;online;B
42971;8764;zewsy;ICON;16;AVANT;1;1.66;mrg;2019-02-21;online;B
42972;8764;zewsy;Tainted Minds;16;Genuine;7;1.28;inf;2019-02-17;online;B
42973;8764;zewsy;Tainted Minds;10;Chiefs;16;0.68;ovp;2019-02-14;online;B
42974;8764;zewsy;Tainted Minds;16;R!OT;4;1.46;mrg;2019-02-13;online;B
42975;8764;zewsy;Tainted Minds;16;PC419;6;1.29;mrg;2019-02-13;online;B
42976;8764;zewsy;Tainted Minds;16;PopoutBoyz;4;1.11;d2;2019-06-02;online;B
42977;8764;zewsy;Tainted Minds;16;Ground Zero;5;1.28;mrg;2019-06-02;online;B
42978;8764;zewsy;Tainted Minds;5;ORDER;16;1.0;trn;2019-06-02;online;B
42979;8764;zewsy;Tainted Minds;16;Athletico;9;1.43;inf;2019-01-31;online;B
42980;8764;zewsy;Tainted Minds;9;Chiefs;16;0.89;ovp;2019-01-31;online;B
42981;8764;zewsy;Tainted Minds;12;AVANT;16;1.17;inf;2019-01-31;online;B
42982;8764;zewsy;Tainted Minds;16;Genuine;4;1.28;cch;2019-01-30;online;B
42983;8764;zewsy;Tainted Minds;16;Genuine;10;1.5;inf;2019-01-30;online;B
42984;8764;zewsy;Tainted Minds;7;Paradox;16;0.83;ovp;2019-01-29;online;B
42985;7168;nbk;Vitality;16;Spirit;7;1.3;ovp;2019-06-20;online;B
42986;7168;nbk;Vitality;16;Spirit;6;1.32;mrg;2019-06-20;online;B
42987;7168;nbk;Vitality;19;GamerLegion;16;1.21;ovp;2019-06-19;online;B
42988;7168;nbk;Vitality;16;GamerLegion;13;1.52;vtg;2019-06-19;online;B
42989;7168;nbk;Vitality;11;GamerLegion;16;1.04;mrg;2019-06-14;online;B
42990;7168;nbk;Vitality;3;Sprout;16;0.81;mrg;2019-06-14;online;B
42991;7168;nbk;Vitality;16;x-kom;14;0.93;nuke;2019-06-13;online;B
42992;7168;nbk;Vitality;11;Movistar Riders;16;0.95;vtg;2019-06-13;online;B
42993;7168;nbk;Vitality;14;CR4ZY;16;0.81;nuke;2019-06-13;online;B
42994;7168;nbk;Vitality;16;expert;5;1.24;inf;2019-12-06;online;B
42995;7168;nbk;Vitality;16;ALTERNATE aTTaX;8;1.58;inf;2019-12-06;online;B
42996;7168;nbk;Vitality;16;Izako Boars;14;0.75;mrg;2019-11-06;online;B
42997;7168;nbk;Vitality;16;Spirit;10;1.53;d2;2019-05-16;online;B
42998;7168;nbk;Vitality;16;Epsilon;8;1.05;vtg;2019-05-16;online;B
42999;7168;nbk;Vitality;16;HAVU;12;1.32;mrg;2019-05-15;online;B
43000;7168;nbk;Vitality;16;pro100;5;1.67;trn;2019-05-15;online;B
43001;7168;nbk;Vitality;16;Chaos;11;1.04;d2;2019-05-14;online;B
43002;7168;nbk;Vitality;16;Heroic;14;0.97;ovp;2019-10-05;online;B
43003;7168;nbk;Vitality;16;Heroic;8;1.09;nuke;2019-10-05;online;B
43004;7168;nbk;Vitality;12;Heroic;16;1.24;mrg;2019-10-05;online;B
43005;7168;nbk;Vitality;16;AVANGAR;10;1.6;cch;2019-09-05;online;B
43006;7168;nbk;Vitality;16;AVANGAR;8;1.08;mrg;2019-09-05;online;B
43007;7168;nbk;Vitality;22;ALTERNATE aTTaX;20;0.99;d2;2019-09-05;online;B
43008;7168;nbk;Vitality;16;ALTERNATE aTTaX;10;1.88;inf;2019-09-05;online;B
43009;7168;nbk;Vitality;16;AGO;6;1.46;ovp;2019-08-05;online;B
43010;7168;nbk;Vitality;16;forZe;10;1.06;ovp;2019-08-05;online;B
43011;7168;nbk;Vitality;10;Virtus.pro;16;1.22;mrg;2019-08-05;online;B
43012;7168;nbk;Vitality;16;ENCE;13;1.4;nuke;2019-03-05;online;B
43013;7168;nbk;Vitality;16;OpTic;6;1.02;nuke;2019-04-28;online;B
43014;7168;nbk;Vitality;7;OpTic;16;0.9;ovp;2019-04-28;online;B
43015;7168;nbk;Vitality;16;OpTic;11;1.22;inf;2019-04-28;online;B
43016;7168;nbk;Vitality;16;Valiance;13;1.34;mrg;2019-04-27;online;B
43017;7168;nbk;Vitality;16;Valiance;9;0.93;d2;2019-04-27;online;B
43018;7168;nbk;Vitality;16;Virtus.pro;7;1.19;ovp;2019-04-25;online;B
43019;7168;nbk;Vitality;16;Virtus.pro;10;1.29;nuke;2019-04-25;online;B
43020;7168;nbk;Vitality;14;North;16;0.79;nuke;2019-03-21;online;B
43021;7168;nbk;Vitality;5;North;16;0.78;inf;2019-03-21;online;B
43022;7168;nbk;Vitality;16;North;2;1.95;cch;2019-03-21;online;B
43023;7168;nbk;Vitality;16;MOUZ;3;1.15;d2;2019-03-20;online;B
43024;7168;nbk;Vitality;4;MOUZ;16;1.32;mrg;2019-03-20;online;B
43025;7168;nbk;Vitality;16;MOUZ;5;0.77;ovp;2019-03-20;online;B
43026;7168;nbk;Vitality;16;LDLC;13;1.49;mrg;2019-03-18;online;B
43027;7168;nbk;Vitality;16;LDLC;9;1.52;nuke;2019-03-18;online;B
43028;7168;nbk;Vitality;19;ENCE;17;0.87;nuke;2019-03-15;online;B
43029;7168;nbk;Vitality;16;LDLC;3;1.72;d2;2019-03-14;online;B
43030;7168;nbk;Vitality;16;expert;14;1.09;cch;2019-03-14;online;B
43031;7168;nbk;Vitality;16;Epsilon;5;1.49;cch;2019-03-14;online;B
43032;7168;nbk;Vitality;8;Epsilon;16;0.49;trn;2019-03-14;online;B
43033;7168;nbk;Vitality;16;Epsilon;6;1.65;nuke;2019-03-14;online;B
43034;7168;nbk;Vitality;16;Sprout;3;1.58;d2;2019-03-13;online;B
43035;7168;nbk;Vitality;16;Spirit;5;1.04;d2;2019-03-13;online;B
43036;7168;nbk;Vitality;16;Epsilon;10;1.06;d2;2019-03-13;online;B
43037;7168;nbk;Vitality;16;Unicorns of Love;4;0.78;d2;2019-12-03;online;B
43038;7168;nbk;Vitality;16;ALTERNATE aTTaX;11;0.92;mrg;2019-12-03;online;B
43039;7168;nbk;Vitality;16;AGO;6;1.58;ovp;2019-07-03;online;B
43040;7168;nbk;Vitality;13;AGO;16;0.66;cch;2019-07-03;online;B
43041;7168;nbk;Vitality;16;AGO;8;1.38;mrg;2019-07-03;online;B
43042;7168;nbk;Vitality;16;Movistar Riders;9;1.68;cch;2019-07-03;online;B
43043;7168;nbk;Vitality;16;Nemiga;6;1.43;d2;2019-06-03;online;B
43044;7168;nbk;Vitality;16;Nemiga;11;0.93;ovp;2019-06-03;online;B
43045;7168;nbk;Vitality;13;Nemiga;16;0.95;inf;2019-06-03;online;B
43046;7168;nbk;Vitality;9;AVANGAR;16;0.73;mrg;2019-06-03;online;B
43047;7168;nbk;Vitality;16;AVANGAR;12;0.79;ovp;2019-06-03;online;B
43048;7168;nbk;Vitality;14;AVANGAR;16;0.64;d2;2019-06-03;online;B
43049;7168;nbk;Vitality;16;Chaos;12;1.12;cch;2019-05-03;online;B
43050;7168;nbk;Vitality;9;Chaos;16;0.55;mrg;2019-05-03;online;B
43051;7168;nbk;Vitality;19;Chaos;17;1.07;d2;2019-05-03;online;B
43052;7168;nbk;Vitality;12;Valiance;16;0.72;cch;2019-04-03;online;B
43053;7168;nbk;Vitality;16;Chaos;6;1.31;ovp;2019-05-02;online;B
43054;7168;nbk;Vitality;16;Red Reserve;8;1.29;mrg;2019-05-02;online;B
43055;7168;nbk;Vitality;16;HellRaisers;7;1.79;d2;2019-03-02;online;B
43056;7168;nbk;Vitality;16;HellRaisers;10;1.45;cch;2019-03-02;online;B
43057;7168;nbk;Vitality;16;OpTic;9;1.27;ovp;2019-03-02;online;B
43058;7168;nbk;Vitality;16;OpTic;7;1.23;nuke;2019-03-02;online;B
43059;7168;nbk;Vitality;16;pro100;4;1.35;nuke;2019-02-02;online;B
43060;7168;nbk;Vitality;16;pro100;12;0.87;d2;2019-02-02;online;B
43061;7168;nbk;Vitality;16;Izako Boars;4;1.4;cch;2019-01-29;online;B
43062;7168;nbk;Vitality;16;Virtus.pro;2;1.72;mrg;2019-01-29;online;B
43063;7168;nbk;Vitality;16;AGO;11;0.88;cch;2019-01-29;online;B
43064;7168;nbk;Vitality;16;Valiance;11;1.23;mrg;2019-08-01;online;B
43065;7168;nbk;Vitality;22;Valiance;20;0.63;inf;2019-08-01;online;B
43066;7168;nbk;Vitality;16;Smoke Criminals;7;1.57;mrg;2019-08-01;online;B
43067;7168;nbk;Vitality;16;Smoke Criminals;14;0.99;inf;2019-08-01;online;B
43068;7248;xseven;ENCE;16;KOVA;9;1.68;trn;2019-05-06;online;B
43069;7248;xseven;ENCE;16;KOVA;13;1.18;mrg;2019-05-06;online;B
43070;7248;xseven;ENCE;13;Vitality;16;1.07;nuke;2019-03-05;online;B
43071;7248;xseven;ENCE;14;Movistar Riders;16;1.19;nuke;2019-02-05;online;B
43072;7248;xseven;ENCE;17;Vitality;19;0.79;nuke;2019-03-15;online;B
43073;7248;xseven;ENCE;14;Sprout;16;1.13;d2;2019-03-15;online;B
43074;7248;xseven;ENCE;9;Izako Boars;16;1.08;cch;2019-03-14;online;B
43075;7248;xseven;ENCE;16;Spirit;6;1.18;inf;2019-03-13;online;B
43076;7248;xseven;ENCE;16;Virtus.pro;7;0.97;mrg;2019-03-13;online;B
43077;7248;xseven;ENCE;16;ALTERNATE aTTaX;7;1.51;d2;2019-03-13;online;B
43078;7248;xseven;ENCE;16;Unicorns of Love;4;1.24;d2;2019-12-03;online;B
43079;7248;xseven;ENCE;9;Uruguay;16;1.29;inf;2019-12-03;online;B
43080;7248;xseven;ENCE;16;Chaos;6;1.02;mrg;2019-12-03;online;B
43081;7248;xseven;ENCE;6;forZe;16;0.53;ovp;2019-11-03;online;B
43082;7248;xseven;ENCE;16;expert;2;1.45;d2;2019-06-02;online;B
43083;7248;xseven;ENCE;16;AGO;10;1.23;trn;2019-01-29;online;B
43084;7248;xseven;ENCE;10;Movistar Riders;16;0.58;ovp;2019-01-28;online;B
43085;9261;lekr0;Ninjas in Pyjamas;16;m1x;7;1.25;inf;2019-10-17;online;B
43086;9261;lekr0;Ninjas in Pyjamas;12;m1x;16;0.66;d2;2019-10-17;online;B
43087;9261;lekr0;Ninjas in Pyjamas;16;m1x;12;1.23;ovp;2019-10-17;online;B
43088;9261;lekr0;Ninjas in Pyjamas;16;BIG;3;2.2;nuke;2019-10-16;online;B
43089;9261;lekr0;Ninjas in Pyjamas;9;BIG;16;0.82;inf;2019-10-16;online;B
43090;9261;lekr0;Ninjas in Pyjamas;16;BIG;8;1.62;mrg;2019-10-16;online;B
43091;9261;lekr0;Ninjas in Pyjamas;16;Heretics;4;1.43;inf;2019-10-14;online;B
43092;9261;lekr0;Ninjas in Pyjamas;16;Heretics;4;1.33;d2;2019-10-14;online;B
43093;9261;lekr0;Ninjas in Pyjamas;10;Heretics;16;1.12;nuke;2019-10-14;online;B
43094;9261;lekr0;Ninjas in Pyjamas;16;Heretics;11;0.88;d2;2019-08-18;online;B
43095;9261;lekr0;Ninjas in Pyjamas;12;Heretics;16;0.89;inf;2019-08-18;online;B
43096;9261;lekr0;Ninjas in Pyjamas;16;Heretics;10;0.99;nuke;2019-08-18;online;B
43097;9261;lekr0;Ninjas in Pyjamas;16;Spirit;7;1.25;ovp;2019-08-18;online;B
43098;9261;lekr0;Ninjas in Pyjamas;16;Spirit;12;1.11;inf;2019-08-18;online;B
43099;9261;lekr0;Ninjas in Pyjamas;6;Sprout;16;0.95;trn;2019-08-17;online;B
43100;9261;lekr0;Ninjas in Pyjamas;20;Sprout;22;0.98;mrg;2019-08-17;online;B
43101;9261;lekr0;Ninjas in Pyjamas;7;Windigo;16;1.18;d2;2019-08-16;online;B
43102;9261;lekr0;Ninjas in Pyjamas;16;Windigo;7;1.24;nuke;2019-08-16;online;B
43103;9261;lekr0;Ninjas in Pyjamas;14;Windigo;16;0.86;ovp;2019-08-16;online;B
43104;9261;lekr0;Ninjas in Pyjamas;12;Heretics;16;0.82;d2;2019-08-15;online;B
43105;9261;lekr0;Ninjas in Pyjamas;16;Heretics;6;1.37;ovp;2019-08-15;online;B
43106;9261;lekr0;Ninjas in Pyjamas;14;Heretics;16;1.12;inf;2019-08-15;online;B
43107;9261;lekr0;Ninjas in Pyjamas;16;Turkey5;2;1.61;nuke;2019-08-15;online;B
43108;9261;lekr0;Ninjas in Pyjamas;16;Turkey5;2;1.76;d2;2019-08-15;online;B
43109;9261;lekr0;Ninjas in Pyjamas;10;OpTic;16;1.1;d2;2019-05-21;online;B
43110;9261;lekr0;Ninjas in Pyjamas;12;OpTic;16;1.19;nuke;2019-05-21;online;B
43111;9261;lekr0;Ninjas in Pyjamas;16;AVANGAR;10;1.21;inf;2019-05-16;online;B
43112;9261;lekr0;Ninjas in Pyjamas;17;AVANGAR;19;0.69;trn;2019-05-16;online;B
43113;9261;lekr0;Ninjas in Pyjamas;19;AVANGAR;16;1.15;d2;2019-05-16;online;B
43114;9261;lekr0;Ninjas in Pyjamas;16;MOUZ;7;1.28;inf;2019-05-15;online;B
43115;9261;lekr0;Ninjas in Pyjamas;16;MOUZ;13;1.1;nuke;2019-05-15;online;B
43116;9261;lekr0;Ninjas in Pyjamas;16;Epsilon;12;1.35;inf;2019-05-13;online;B
43117;9261;lekr0;Ninjas in Pyjamas;16;Epsilon;5;1.3;trn;2019-05-13;online;B
43118;9261;lekr0;Ninjas in Pyjamas;1;Astralis;16;0.37;inf;2019-03-14;online;B
43119;9261;lekr0;Ninjas in Pyjamas;9;Astralis;16;0.57;trn;2019-03-14;online;B
43120;9261;lekr0;Ninjas in Pyjamas;16;FaZe;5;1.26;ovp;2019-03-13;online;B
43121;9261;lekr0;Ninjas in Pyjamas;19;FaZe;17;1.02;trn;2019-03-13;online;B
43122;9261;lekr0;Ninjas in Pyjamas;2;FaZe;16;0.42;inf;2019-03-13;online;B
43123;9261;lekr0;Ninjas in Pyjamas;16;forZe;10;1.23;d2;2019-11-03;online;B
43124;9261;lekr0;Ninjas in Pyjamas;16;forZe;9;1.27;trn;2019-11-03;online;B
43125;9896;b0rup;Heroic;16;BIG;10;1.08;nuke;2019-11-12;online;B
43126;9896;b0rup;Heroic;16;BIG;13;1.39;mrg;2019-11-12;online;B
43127;9896;b0rup;Heroic;16;HellRaisers;4;1.34;ovp;2019-11-12;online;B
43128;9896;b0rup;Heroic;19;Winstrike;17;0.84;vtg;2019-11-12;online;B
43129;9896;b0rup;Heroic;16;GamerLegion;10;1.78;inf;2019-08-12;online;B
